customerID,churn_prob,risk_tier,intervention,tenure,contract_enc,MonthlyCharges,service_depth,high_risk_combo,ltv_proxy
5386-LSQGR,0.8639,Critical,Offer annual contract upgrade + discount,0,0,90.79,4,0,0.0
4160-GNZYG,0.8635,Critical,Offer annual contract upgrade + discount,21,0,32.24,5,1,677.0400000000001
2038-MBUWV,0.8634,Critical,Offer annual contract upgrade + discount,52,0,118.55,2,0,6164.599999999999
4951-SWGBR,0.8632,Critical,Offer annual contract upgrade + discount,49,0,106.15,2,0,5201.35
2916-MHCVB,0.8631,Critical,Offer annual contract upgrade + discount,5,0,46.53,2,0,232.65
4566-EECGS,0.863,Critical,Offer annual contract upgrade + discount,11,0,39.64,5,1,436.04
3758-OHPAE,0.8629,Critical,Offer annual contract upgrade + discount,16,0,96.79,5,0,1548.64
5616-FUFZK,0.8628,Critical,Offer annual contract upgrade + discount,6,0,26.6,5,0,159.60000000000002
8537-NHZSH,0.8625,Critical,Offer annual contract upgrade + discount,14,0,21.62,6,0,302.68
9552-FZWUQ,0.8625,Critical,Onboarding check-in call,3,1,36.51,5,0,109.53
7477-OXHHO,0.8624,Critical,Bundle security add-on — proactive outreach,5,2,24.15,4,0,120.75
3280-EKSEU,0.862,Critical,Offer annual contract upgrade + discount,24,0,117.17,7,1,2812.08
5377-IYHLW,0.8615,Critical,Offer annual contract upgrade + discount,69,0,89.1,5,1,6147.9
7286-FSOVF,0.8614,Critical,Offer annual contract upgrade + discount,4,0,79.56,5,1,318.24
1600-LELMP,0.8614,Critical,Offer annual contract upgrade + discount,20,0,90.03,5,1,1800.6
6021-BEMBC,0.8613,Critical,Offer annual contract upgrade + discount,11,0,64.52,1,0,709.7199999999999
6573-BQYTU,0.8611,Critical,Bundle security add-on — proactive outreach,34,1,26.45,4,0,899.3
6396-TYQQG,0.861,Critical,Offer annual contract upgrade + discount,27,0,94.8,4,1,2559.6
9260-MWUZN,0.8608,Critical,Offer annual contract upgrade + discount,2,0,71.47,4,1,142.94
2823-FXOJV,0.8607,Critical,Offer annual contract upgrade + discount,45,0,106.7,6,1,4801.5
4268-VUZKZ,0.8606,Critical,Offer annual contract upgrade + discount,24,0,69.52,4,1,1668.48
8583-MCBAP,0.8605,Critical,Offer annual contract upgrade + discount,70,0,84.0,5,0,5880.0
4258-LVLBY,0.8603,Critical,Offer annual contract upgrade + discount,71,0,56.16,6,1,3987.3599999999997
7294-ABUGO,0.8602,Critical,Offer annual contract upgrade + discount,7,0,24.13,6,0,168.91
5621-BCRFE,0.8601,Critical,Offer annual contract upgrade + discount,19,0,93.62,7,0,1778.7800000000002
8474-TFOXE,0.8599,Critical,Offer annual contract upgrade + discount,17,0,45.94,5,1,780.98
9814-TSVGD,0.8599,Critical,Offer annual contract upgrade + discount,48,0,81.41,5,1,3907.68
9400-FQOCB,0.8599,Critical,Offer annual contract upgrade + discount,67,0,106.5,7,1,7135.5
3237-DJKMC,0.8596,Critical,Bundle security add-on — proactive outreach,34,1,32.66,4,0,1110.4399999999998
1750-QTLKW,0.8595,Critical,Offer annual contract upgrade + discount,18,0,48.93,6,1,880.74
1816-WEUPZ,0.8595,Critical,Loyalty reward or retention offer,29,2,22.3,4,0,646.7
2832-ILODJ,0.8593,Critical,Offer annual contract upgrade + discount,64,0,31.76,3,0,2032.64
1193-MVQHH,0.8592,Critical,Offer annual contract upgrade + discount,20,0,46.42,6,1,928.4000000000001
1797-UADQO,0.8591,Critical,Offer annual contract upgrade + discount,53,0,116.45,5,1,6171.85
8260-MQIMF,0.8591,Critical,Offer annual contract upgrade + discount,5,0,45.85,6,0,229.25
9372-IBMII,0.8587,Critical,Offer annual contract upgrade + discount,42,0,95.35,6,1,4004.7
7637-QOUSA,0.8587,Critical,Offer annual contract upgrade + discount,7,0,111.9,3,0,783.3000000000001
6612-MWVOF,0.8586,Critical,Offer annual contract upgrade + discount,31,0,118.23,5,0,3665.13
3954-HFGZA,0.8582,Critical,Offer annual contract upgrade + discount,68,0,87.17,4,1,5927.56
2159-CFJIQ,0.8578,Critical,Offer annual contract upgrade + discount,65,0,47.3,5,1,3074.5
5349-AMCNI,0.8577,Critical,Offer annual contract upgrade + discount,51,0,77.47,5,1,3950.97
4429-BCDRH,0.8575,Critical,Offer annual contract upgrade + discount,7,0,60.14,5,0,420.98
3688-WYCYQ,0.8574,Critical,Offer annual contract upgrade + discount,66,0,74.65,6,1,4926.900000000001
4019-SPYJP,0.8573,Critical,Offer annual contract upgrade + discount,10,0,71.89,3,1,718.9
5681-NGDAG,0.8568,Critical,Enroll in paperless billing + auto-pay,31,2,21.98,4,0,681.38
1428-QVTTZ,0.8567,Critical,Offer annual contract upgrade + discount,50,0,20.49,5,1,1024.5
1643-UWNPR,0.8566,Critical,Offer annual contract upgrade + discount,26,0,70.06,3,1,1821.56
9726-UJZSQ,0.8566,Critical,Offer annual contract upgrade + discount,4,0,75.28,3,1,301.12
8138-FYJSJ,0.8566,Critical,Offer annual contract upgrade + discount,15,0,66.56,5,1,998.4000000000001
4185-LQQWD,0.8565,Critical,Offer annual contract upgrade + discount,41,0,115.83,4,1,4749.03
4469-GQGPI,0.8562,Critical,Offer annual contract upgrade + discount,29,0,90.63,5,1,2628.27
8247-OASZR,0.8559,Critical,Offer annual contract upgrade + discount,2,0,22.0,1,0,44.0
8437-VUZDQ,0.8557,Critical,Offer annual contract upgrade + discount,26,0,105.0,5,1,2730.0
5271-WJOCF,0.8555,Critical,Offer annual contract upgrade + discount,48,0,99.6,7,1,4780.799999999999
5973-JUODX,0.8555,Critical,Offer annual contract upgrade + discount,1,0,80.28,5,1,80.28
6238-RLEWH,0.8555,Critical,Offer annual contract upgrade + discount,71,0,44.7,6,0,3173.7000000000003
6726-WWICI,0.8554,Critical,Offer annual contract upgrade + discount,8,0,21.35,7,1,170.8
4883-IRMYG,0.8553,Critical,Bundle security add-on — proactive outreach,18,2,61.71,2,0,1110.78
7231-MRFXJ,0.8552,Critical,Offer annual contract upgrade + discount,9,0,88.29,5,1,794.61
7963-BZBYY,0.8552,Critical,Offer annual contract upgrade + discount,71,0,114.86,6,0,8155.06
2258-CFKLL,0.8551,Critical,Offer annual contract upgrade + discount,13,0,76.04,4,1,988.5200000000001
8362-NKWMT,0.855,Critical,Offer annual contract upgrade + discount,35,0,22.24,1,0,778.4
1681-ENWEE,0.855,Critical,Offer annual contract upgrade + discount,24,0,78.83,5,1,1891.92
3636-HBYCU,0.8549,Critical,Offer annual contract upgrade + discount,2,0,71.29,4,1,142.58
6993-UEQJY,0.8547,Critical,Offer annual contract upgrade + discount,68,0,98.44,7,0,6693.92
3223-YWGPE,0.8546,Critical,Offer annual contract upgrade + discount,4,0,55.01,4,0,220.04
7420-PGHDY,0.8546,Critical,Offer annual contract upgrade + discount,1,0,35.02,4,1,35.02
6225-EXMLM,0.8544,Critical,Offer annual contract upgrade + discount,45,0,85.45,5,1,3845.25
6502-JUQRB,0.8543,Critical,Offer annual contract upgrade + discount,2,0,35.85,5,1,71.7
1177-ZAUMT,0.8542,Critical,Offer annual contract upgrade + discount,4,0,46.7,1,0,186.8
3381-GPJLP,0.8541,Critical,Offer annual contract upgrade + discount,14,0,47.64,4,1,666.96
1866-DBGMW,0.8539,Critical,Offer annual contract upgrade + discount,7,0,86.1,5,1,602.6999999999999
9650-YAXWD,0.8533,Critical,Offer annual contract upgrade + discount,29,0,84.61,5,1,2453.69
7245-BMCFW,0.8532,Critical,Offer annual contract upgrade + discount,1,0,103.77,1,0,103.77
2627-NFSYY,0.8531,Critical,Bundle security add-on — proactive outreach,58,1,20.3,4,0,1177.4
2130-XXBLX,0.853,Critical,Bundle security add-on — proactive outreach,71,1,20.29,5,0,1440.59
6237-QFCDP,0.8529,Critical,Offer annual contract upgrade + discount,54,0,45.14,5,1,2437.56
7962-AWDET,0.8526,Critical,Offer annual contract upgrade + discount,47,0,52.13,4,1,2450.11
7154-WTPDS,0.8526,Critical,Offer annual contract upgrade + discount,58,0,54.54,6,1,3163.32
8583-WGBQO,0.852,Critical,Offer annual contract upgrade + discount,2,0,44.15,2,0,88.3
8026-NDOSY,0.852,Critical,Offer annual contract upgrade + discount,18,0,90.39,5,0,1627.02
3122-LIZII,0.852,Critical,Offer annual contract upgrade + discount,62,0,51.91,5,1,3218.4199999999996
7217-OFQVT,0.8519,Critical,Offer annual contract upgrade + discount,35,0,116.63,5,0,4082.0499999999997
1623-JAZGX,0.8518,Critical,Offer annual contract upgrade + discount,16,0,106.18,3,0,1698.88
2419-GULGS,0.8513,Critical,Offer annual contract upgrade + discount,45,0,100.75,2,0,4533.75
3942-SILJU,0.8513,Critical,Offer annual contract upgrade + discount,16,0,22.84,6,0,365.44
3126-ZKOPU,0.8513,Critical,Offer annual contract upgrade + discount,18,0,63.46,5,1,1142.28
7825-NZKBG,0.8511,Critical,Offer annual contract upgrade + discount,3,0,50.22,5,0,150.66
3027-VOOEE,0.8511,Critical,Offer annual contract upgrade + discount,45,0,94.08,5,1,4233.6
4706-EMJNO,0.8509,Critical,Offer annual contract upgrade + discount,45,0,97.72,6,1,4397.4
5153-LLSJX,0.8509,Critical,Offer annual contract upgrade + discount,11,0,92.67,5,0,1019.37
9467-YCMTQ,0.8509,Critical,Offer annual contract upgrade + discount,71,0,77.31,5,1,5489.01
3637-PEVYI,0.8508,Critical,Offer annual contract upgrade + discount,43,0,97.52,9,1,4193.36
7502-GLHWH,0.8507,Critical,Offer annual contract upgrade + discount,61,0,45.23,3,1,2759.0299999999997
3218-YQYSI,0.8506,Critical,Offer annual contract upgrade + discount,53,0,22.4,6,0,1187.1999999999998
8566-GBZKE,0.8506,Critical,Bundle security add-on — proactive outreach,53,2,21.81,5,0,1155.9299999999998
5897-FQZXT,0.8506,Critical,Offer annual contract upgrade + discount,34,0,46.71,6,1,1588.14
1508-MHHOK,0.8506,Critical,Bundle security add-on — proactive outreach,31,1,113.18,3,0,3508.5800000000004
2313-ZIVER,0.8505,Critical,Offer annual contract upgrade + discount,34,0,74.4,5,1,2529.6000000000004
9746-ASRFA,0.8504,Critical,Offer annual contract upgrade + discount,11,0,56.55,5,1,622.05
4807-ATQEI,0.8504,Critical,Bundle security add-on — proactive outreach,4,1,102.35,5,0,409.4
6773-UNMDP,0.8504,Critical,Offer annual contract upgrade + discount,35,0,85.63,5,1,2997.0499999999997
9219-EZAPT,0.8498,Critical,Offer annual contract upgrade + discount,7,0,91.23,4,1,638.61
3204-LAWDQ,0.8496,Critical,Offer annual contract upgrade + discount,62,0,92.2,4,1,5716.400000000001
5683-DKUSI,0.8496,Critical,Offer annual contract upgrade + discount,52,0,101.75,7,1,5291.0
6513-QIIRL,0.8495,Critical,Offer annual contract upgrade + discount,24,0,73.3,3,1,1759.1999999999998
2136-MVEQW,0.849,Critical,Offer annual contract upgrade + discount,25,0,117.95,5,1,2948.75
7463-QHORB,0.8489,Critical,Offer annual contract upgrade + discount,16,0,23.31,7,1,372.96
8608-LWNGR,0.8489,Critical,Offer annual contract upgrade + discount,19,0,45.71,5,1,868.49
5116-MADHT,0.8485,Critical,Offer annual contract upgrade + discount,5,0,76.65,5,1,383.25
6506-PPAPO,0.8485,Critical,Offer annual contract upgrade + discount,8,0,38.21,7,1,305.68
7192-VPALR,0.8483,Critical,Offer annual contract upgrade + discount,54,0,105.98,5,0,5722.92
8701-ENYUE,0.8482,Critical,Offer annual contract upgrade + discount,7,0,118.54,5,1,829.7800000000001
1794-WUQUS,0.8482,Critical,Offer annual contract upgrade + discount,16,0,101.74,3,1,1627.84
1369-RGQHD,0.8481,Critical,Offer annual contract upgrade + discount,61,0,54.28,5,1,3311.08
8625-SGTVD,0.848,Critical,Offer annual contract upgrade + discount,57,0,31.5,2,0,1795.5
7064-FNHUO,0.8478,Critical,Bundle security add-on — proactive outreach,7,1,21.78,5,0,152.46
6312-YGBJR,0.8478,Critical,Bundle security add-on — proactive outreach,51,1,19.34,4,0,986.34
5684-JJQKM,0.8476,Critical,Offer annual contract upgrade + discount,12,0,89.72,5,1,1076.6399999999999
4466-TCETK,0.8476,Critical,Offer annual contract upgrade + discount,72,0,64.1,3,1,4615.2
9497-HBHNN,0.8475,Critical,Offer annual contract upgrade + discount,57,0,91.65,4,1,5224.05
6784-JTXPV,0.8474,Critical,Offer annual contract upgrade + discount,4,0,39.72,6,1,158.88
6456-NXIXR,0.8474,Critical,Offer annual contract upgrade + discount,26,0,77.92,6,1,2025.92
6094-BXQIP,0.8474,Critical,Bundle security add-on — proactive outreach,34,1,108.37,6,0,3684.58
9447-FWSWV,0.8473,Critical,Offer annual contract upgrade + discount,15,0,105.16,6,0,1577.3999999999999
1410-CLOGC,0.8472,Critical,Offer annual contract upgrade + discount,33,0,88.77,6,1,2929.41
4268-GLMTR,0.8472,Critical,Offer annual contract upgrade + discount,7,0,22.78,5,0,159.46
1321-JGAGY,0.8472,Critical,Offer annual contract upgrade + discount,45,0,23.38,5,0,1052.1
5480-CTPCI,0.847,Critical,Offer annual contract upgrade + discount,53,0,35.95,2,1,1905.3500000000001
6049-COGMU,0.8467,Critical,Offer annual contract upgrade + discount,71,0,66.61,5,1,4729.31
3731-NFEFB,0.8466,Critical,Offer annual contract upgrade + discount,57,0,110.07,6,1,6273.99
3434-GGGDZ,0.8466,Critical,Offer annual contract upgrade + discount,44,0,97.53,4,1,4291.32
6950-EXHAF,0.8466,Critical,Offer annual contract upgrade + discount,64,0,111.87,7,1,7159.68
2482-HDINF,0.8464,Critical,Offer annual contract upgrade + discount,51,0,87.77,2,1,4476.2699999999995
1510-NYQIO,0.8464,Critical,Enroll in paperless billing + auto-pay,4,1,112.62,3,0,450.48
8397-FMANZ,0.8463,Critical,Offer annual contract upgrade + discount,15,0,106.79,5,0,1601.8500000000001
1444-WXNDW,0.8461,Critical,Offer annual contract upgrade + discount,70,0,71.37,5,0,4995.900000000001
2682-DNSVC,0.8461,Critical,Offer annual contract upgrade + discount,5,0,62.03,5,1,310.15
1878-KMDNO,0.8458,Critical,Offer annual contract upgrade + discount,1,0,88.7,7,0,88.7
6364-RFTMT,0.8457,Critical,Onboarding check-in call,11,1,113.93,3,0,1253.23
2125-SDPWV,0.8457,Critical,Offer annual contract upgrade + discount,31,0,101.68,3,0,3152.0800000000004
8776-RVWNW,0.8456,Critical,Offer annual contract upgrade + discount,67,0,87.81,5,1,5883.27
8445-NSTSY,0.8456,Critical,Offer annual contract upgrade + discount,10,0,22.53,6,1,225.3
9007-SYNVC,0.8453,Critical,Offer annual contract upgrade + discount,14,0,105.41,6,1,1475.74
5316-OOANC,0.8449,Critical,Offer annual contract upgrade + discount,5,0,48.36,2,0,241.8
1118-QVTHB,0.8446,Critical,Offer annual contract upgrade + discount,35,0,90.44,5,1,3165.4
5478-BBGJS,0.8445,Critical,Offer annual contract upgrade + discount,4,0,26.7,4,1,106.8
9345-EPQCL,0.8442,Critical,Offer annual contract upgrade + discount,47,0,116.91,3,0,5494.7699999999995
8232-VUAJB,0.844,Critical,Offer annual contract upgrade + discount,8,0,40.37,2,0,322.96
8242-YHPRH,0.844,Critical,Offer annual contract upgrade + discount,19,0,55.66,3,1,1057.54
2084-YXQKF,0.8439,Critical,Offer annual contract upgrade + discount,2,0,61.26,3,1,122.52
1516-EMHTQ,0.8436,Critical,Offer annual contract upgrade + discount,52,0,19.24,2,0,1000.4799999999999
9480-RNYPZ,0.8436,Critical,Offer annual contract upgrade + discount,57,0,81.73,5,1,4658.610000000001
1244-NSGNX,0.8434,Critical,Offer annual contract upgrade + discount,72,0,109.04,6,0,7850.88
3292-YXSWY,0.8429,Critical,Enroll in paperless billing + auto-pay,54,1,26.44,3,0,1427.76
2976-MJOHX,0.8424,Critical,Offer annual contract upgrade + discount,19,0,71.69,3,1,1362.11
5455-UWGJE,0.8424,Critical,Offer annual contract upgrade + discount,29,0,30.69,6,1,890.01
4810-OCKDO,0.8424,Critical,Offer annual contract upgrade + discount,11,0,19.38,5,1,213.17999999999998
9443-QOARN,0.8423,Critical,Offer annual contract upgrade + discount,4,0,27.67,7,0,110.68
1578-RXONQ,0.8418,Critical,Offer annual contract upgrade + discount,71,0,75.89,5,1,5388.19
2619-XWMYT,0.8417,Critical,Offer annual contract upgrade + discount,49,0,73.97,2,1,3624.5299999999997
4135-UEAGN,0.8417,Critical,Bundle security add-on — proactive outreach,64,2,27.73,6,0,1774.72
5941-QGRAQ,0.8416,Critical,Offer annual contract upgrade + discount,52,0,18.97,3,0,986.4399999999999
1618-FTYRM,0.8412,Critical,Offer annual contract upgrade + discount,16,0,62.17,4,1,994.72
4970-SRHDK,0.841,Critical,Offer annual contract upgrade + discount,62,0,91.04,6,1,5644.4800000000005
1850-PWECL,0.8407,Critical,Offer annual contract upgrade + discount,64,0,87.4,5,1,5593.6
2161-VVHGQ,0.8406,Critical,Offer annual contract upgrade + discount,63,0,102.45,9,0,6454.35
7912-FVSDK,0.8406,Critical,Offer annual contract upgrade + discount,5,0,113.71,3,0,568.55
1701-SWULU,0.8404,Critical,Onboarding check-in call,7,1,116.16,4,0,813.12
1224-HVDTW,0.8403,Critical,Offer annual contract upgrade + discount,14,0,105.79,6,1,1481.0600000000002
6100-QSQDA,0.8402,Critical,Offer annual contract upgrade + discount,20,0,20.23,5,1,404.6
2944-WNULR,0.8399,Critical,Enroll in paperless billing + auto-pay,38,2,18.46,4,0,701.48
6510-LTYKM,0.8394,Critical,Offer annual contract upgrade + discount,36,0,91.4,5,0,3290.4
3591-NDDWJ,0.8394,Critical,Offer annual contract upgrade + discount,13,0,48.53,4,1,630.89
4922-MJFVG,0.8392,Critical,Bundle security add-on — proactive outreach,36,2,101.53,5,0,3655.08
1075-GSIJP,0.839,Critical,Offer annual contract upgrade + discount,51,0,25.57,5,1,1304.07
3558-GOUUJ,0.839,Critical,Offer annual contract upgrade + discount,10,0,29.7,6,1,297.0
4258-ZYQDV,0.8388,Critical,Offer annual contract upgrade + discount,41,0,59.86,3,1,2454.2599999999998
9645-ARLFN,0.8385,Critical,Offer annual contract upgrade + discount,23,0,111.35,4,0,2561.0499999999997
4034-HRHVR,0.8385,Critical,Offer annual contract upgrade + discount,2,0,113.33,5,1,226.66
1567-CLOAG,0.8383,Critical,Offer annual contract upgrade + discount,28,0,23.22,5,0,650.16
6782-MDMAB,0.8383,Critical,Offer annual contract upgrade + discount,47,0,88.55,4,1,4161.849999999999
8503-SUHMD,0.8383,Critical,Offer annual contract upgrade + discount,3,0,39.1,6,0,117.30000000000001
4114-UBPXT,0.8381,Critical,Offer annual contract upgrade + discount,53,0,45.04,5,1,2387.12
6967-NDOIY,0.838,Critical,Offer annual contract upgrade + discount,35,0,39.04,5,0,1366.3999999999999
7908-KMHNG,0.8379,Critical,Offer annual contract upgrade + discount,47,0,90.95,4,1,4274.650000000001
8380-XJNFU,0.8375,Critical,Offer annual contract upgrade + discount,53,0,55.57,5,1,2945.21
9899-OWLTR,0.8373,Critical,Offer annual contract upgrade + discount,20,0,73.69,5,1,1473.8
9048-MRSCP,0.8371,Critical,Offer annual contract upgrade + discount,65,0,117.7,5,0,7650.5
8691-DVFGT,0.8371,Critical,Bundle security add-on — proactive outreach,55,1,33.02,4,0,1816.1000000000001
1726-VSDJC,0.8368,Critical,Offer annual contract upgrade + discount,21,0,102.43,1,0,2151.03
1564-WDNAS,0.8365,Critical,Offer annual contract upgrade + discount,58,0,76.76,5,1,4452.08
9847-UWHOQ,0.836,Critical,Offer annual contract upgrade + discount,3,0,74.26,5,1,222.78000000000003
7075-PEIOR,0.8359,Critical,Offer annual contract upgrade + discount,26,0,78.45,2,0,2039.7
6863-BJFQH,0.8359,Critical,Offer annual contract upgrade + discount,58,0,44.73,5,1,2594.3399999999997
8313-ZMDAP,0.8359,Critical,Offer annual contract upgrade + discount,56,0,31.24,4,0,1749.4399999999998
4275-ZRHMO,0.8358,Critical,Offer annual contract upgrade + discount,40,0,91.63,5,1,3665.2
9232-SYMLY,0.8357,Critical,Offer annual contract upgrade + discount,10,0,56.28,4,1,562.8
2861-DIRWO,0.8355,Critical,Offer annual contract upgrade + discount,5,0,27.89,5,0,139.45
2122-JILTS,0.8353,Critical,Offer annual contract upgrade + discount,15,0,64.79,4,1,971.8500000000001
5552-ISPWX,0.8347,Critical,Offer annual contract upgrade + discount,25,0,65.17,4,1,1629.25
2554-EDSYI,0.8345,Critical,Offer annual contract upgrade + discount,62,0,87.44,6,1,5421.28
6984-ZUXLO,0.8343,Critical,Bundle security add-on — proactive outreach,70,2,20.28,6,0,1419.6000000000001
7888-EIMKC,0.8339,Critical,Offer annual contract upgrade + discount,49,0,19.67,4,0,963.83
3378-IADXE,0.8339,Critical,Offer annual contract upgrade + discount,53,0,52.96,5,1,2806.88
7546-CFMPT,0.8337,Critical,Bundle security add-on — proactive outreach,23,1,24.49,6,0,563.27
3478-MOFTR,0.8333,Critical,Offer annual contract upgrade + discount,48,0,85.94,3,1,4125.12
3377-UJWZK,0.8333,Critical,Bundle security add-on — proactive outreach,55,1,113.78,4,0,6257.9
7981-MFWTP,0.8332,Critical,Offer annual contract upgrade + discount,44,0,101.95,7,1,4485.8
5471-QLUQY,0.833,Critical,Offer annual contract upgrade + discount,5,0,106.82,5,1,534.0999999999999
